DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;HOG;P3154;P1672;P1673S1;P1673S2;P1673S3;P1673S4;P1673S5;P1673S6;P1673S7;P1673S8;P1673S9;P1673S10;P1673S11;P1673S12;P1673S13;P1673S14;P1673S15;P1673S16;P1673S17;P1673S18;P1673S19;P1673S20;P1673S21;P1673S22;P1673S23;P1673S24;P1673S25;P1673S26;P1673S27;P1673S28;P1673S29;P1673S30;P1673S31;P1673S32;P1673S33;P1673S34;P1673S35;P1674;P1675;P1676;P1676S2;P1676S3;P1677;P1678;P1679;P1680;P1681;P1682;P1683;P1684;P1685;P1686;P1687;P1688;P1689;P1690
531608;237;1;1;1;62,3446127859929;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1;1; ; ; 
531610;237;1;1;1;62,3446127859929;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;1; ; ; 
531613;237;1;1;1;73,2352120129035;1;1403;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;1;1;1; ; ; 
531613;237;1;2;1;73,2352120129035;1;1403;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
531614;237;1;1;1;69,8586343733425;1;1001;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;5; ; ; ; ; ; ; ; ; ; ;2; ;2;2;5;1
531615;237;1;2;1;66,428706431413;1;0202;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;1;3;10; ; ; ; ; ; ; ;1;1;5;1; ;5;1
531618;237;1;4;1;54,8207873267331;1;1105;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;2;1;10; ; ; ; ; ; ; ;1;1;1;1; ;5;1
531620;237;1;3;1;71,7756604690823;1;1403;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;3; ; ;5; ; ; ; ; ; ; ;2; ;1; ;5;1
531620;237;1;2;1;71,7756604690823;2;0502;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1; ; ; ;1;1;1;1; ;5;1
531621;237;1;1;1;63,2091754723047;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;5;5; ; ; ; ; ; ; ; ; ; ;2; ;1; ;5;1
531622;237;1;1;1;56,8047158327882;1;0302;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;5; ; ; ; ; ; ; ; ; ; ;2; ;2;1;5;1
531625;237;1;1;1;78,4951230939706;1;1004;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;10; ; ; ; ; ; ; ;1;1;3;1; ;1; 
531625;237;1;1;1;78,4951230939706;2;1403;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ;2; ;1; ; ; 
531626;237;1;1;1;46,432437932238;1;1401;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;2;1;10; ; ; ; ; ; ; ;1;1;1;1; ;5;1
531629;237;1;2;1;53,4457549464553;1;1403;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ;2; ;1; ; ; 
531629;237;1;3;1;53,4457549464553;1;1004;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1;1;2;10; ; ; ; ; ; ; ;1;1;4;1; ;5;1
531638;237;1;1;1;66,799822264439;1;0302;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;10; ; ; ; ; ; ; ;1;1;1;1; ;5;1
531641;237;1;2;1;65,1371687728511;1;1004;1; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14;5;3; ; ;5; ; ; ; ; ; ; ;2; ;2;1;2; 
531643;237;1;1;1;65,9419091265486;1;1003;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;6;2;2;8; ; ; ; ; ; ; ;1;1;2;1; ;5;1
531643;237;2;1;2;65,9419091265486;1;1403;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ;2; ;1; ;5;1
531643;237;1;3;1;65,9419091265486;1;1003;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;6;1;2;10; ; ; ; ; ; ; ;1;1;2;1; ;5;1
531644;237;1;2;1;55,609074260099;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ;2; ;1; ; ; 
531645;237;1;1;1;56,9216994046224;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ;1;5;1; ; ; 
531649;237;1;1;1;56,8047158327882;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;5;5; ; ; ; ; ; ; ; ; ; ;2; ;2;1;5;1
531655;237;1;1;1;57,8025767441665;1;0102;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;1;3;4; ; ; ; ; ; ; ;1;2; ;1; ;5;1
531655;237;1;3;1;57,8025767441665;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
531656;237;1;1;1;61,1489712133037;1;0501;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;3; ; ;1; ; ; ; ; ; ; ;2; ;2;1;2; 
531666;237;1;1;1;66,799822264439;1;0103;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;3; ; ;6; ; ; ; ; ; ; ;2; ;1; ;1; 
531671;237;1;3;1;57,7960659628443;1;1401;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ;1;1;1;1; ;5;1
531673;237;1;1;1;63,052128791852;1;0102;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ;2;2; ;1; ;5;5
531673;237;2;1;2;63,052128791852;1;0406;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;1; ; ; 
531674;237;1;1;1;69,5610317479768;1;0607;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ;1;1;2;1; ;5;1
531674;237;2;1;2;69,5610317479768;1;0701;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;1;2;10; ; ; ; ; ; ; ;1;1;3;1; ;5;1
531678;237;1;1;1;60,4716383778684;1;0403;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ;1;9; ;1; ;5;1
531684;237;1;2;1;55,9303492745663;1;0704;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ;1; ; ; 
531686;237;1;1;1;66,0424654400212;1;0608;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;3; ; ;6; ; ; ; ; ; ; ;2; ;1; ;5;1
531686;237;2;1;2;66,0424654400212;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ;1;1;2;4; ; 
531686;237;1;3;1;66,0424654400212;1;1403;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;1;1;2; ; ; ; ; ; ; ;1;2; ;1; ;5;1
531692;237;1;2;1;60,8135666892706;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;5;4; ; ; ;99; ; ; ; ; ; ;2; ;2;1;5;2
531692;237;1;3;1;60,8135666892706;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2;1; ; 
531694;237;1;1;1;124,250542982739;1;1006;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2;1; ; 
531694;237;2;1;2;124,250542982739;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;3; ; ;6; ; ; ; ; ; ; ;2; ;1; ;5;1
531694;237;1;2;1;124,250542982739;1;0201;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1; ; ; 
531696;237;1;4;1;67,9669220816413;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
531697;237;1;1;1;58,2360187655917;1;1004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2; ;2;1;5;2
531697;237;2;1;2;58,2360187655917;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ;2; ;2;1; ; 
531698;237;1;3;1;91,0128020384291;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ;2;1; ; 
531698;237;1;1;1;91,0128020384291;2;1403;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2; ;2;5;5;5
531700;237;1;2;1;72,1181715048041;1;0201;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ;1;2; ;2;1;5;1
531702;237;1;1;1;67,9669220816413;1;1006;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;2;1; ; 
531702;237;2;1;2;67,9669220816413;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;3; ; ;1; ; ; ; ; ; ; ;2; ;2;1;5;1
531702;237;1;4;1;67,9669220816413;1;1403;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;1; ; ; 
531703;237;1;1;1;66,0303197364972;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ;1; ; ; 
531703;237;1;2;1;66,0303197364972;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ;2; ;2;1; ; 
531705;237;1;2;1;74,4506188772891;1;0403;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;5; ; ; ; ; ; ; ; ; ; ;2; ;2;1;5;1
531705;237;2;2;2;74,4506188772891;1;1304;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;1; ; ; 
531707;237;1;1;1;72,1181715048041;1;1006;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1; ; ; 
531707;237;2;1;2;72,1181715048041;1;1403;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1;1; ; ; 
531707;237;1;2;1;72,1181715048041;1;1006;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2;1; ; 
531708;237;1;2;1;71,5667358189992;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1;1; ; ; 
531708;237;1;3;1;71,5667358189992;1;1006;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2;1; ; 
531709;237;1;1;1;67,14910522147;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;1; ; ; 
531709;237;1;2;1;67,14910522147;1;1403;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1; ; ; 
531717;237;1;2;1;58,8454554664883;1;0102;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;3; ; ;6; ; ; ; ; ; ; ;2; ;1; ;5;2
531718;237;1;1;1;68,2519765930797;1;1408;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;5;5; ; ; ; ; ; ; ; ; ; ;2; ;1; ;5;2
531718;237;1;3;1;68,2519765930797;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
531724;237;1;1;1;59,9590294371802;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;1; ; ; 
531725;237;1;2;1;62,6767071771746;1;1401;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ;2; ;2;1;5;2
531726;237;1;5;1;74,6292673498066;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ;1; ; ; 
531733;237;1;2;1;71,5667358189992;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;1; ; ; 
531736;237;1;2;1;77,4551493930049;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1; ; ; 
531748;237;1;1;1;59,143345518493;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;3; ; ;99; ; ; ; ; ; ; ;2; ;1; ;5;1
531756;237;1;1;1;56,6442702112608;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;5; ; ; ; ; ; ; ; ; ; ;2; ;1; ;5;1
531756;237;1;2;1;56,6442702112608;1;0608;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;5; ; ; ; ; ; ; ; ; ; ;2; ;1; ;5;1
531756;237;2;2;2;56,6442702112608;1;1403;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;1;1;10; ; ; ; ; ; ; ;1;1;1;1; ;5;1
531760;237;1;1;1;83,5734034311302;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;4; ; ; ;6; ; ; ; ; ; ;1;1;1; ;5;1
531760;237;1;3;1;83,5734034311302;1;1006;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1; ; ; 
531761;237;1;1;1;69,1204500125778;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;5; ; ; ; ; ; ; ; ; ; ;2; ;1; ;5;1
531769;237;1;3;1;66,9266092131152;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;1; ; ; 
531774;237;1;3;1;71,5667358189992;1;1006;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;1; ; ; 
531776;237;1;1;1;63,6394487324689;1;0606;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ;2; ;1; ; ; 
531776;237;2;1;2;63,6394487324689;1;1004;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;5; ; ; ; ; ; ; ; ; ; ;2; ;2;1;5;2
531778;237;1;1;1;75,002054563094;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1;4; ; ; ;6; ; ; ; ; ; ;2; ;1; ;5;1
531788;237;1;1;1;65,8406339876964;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1; ; ; 
531789;237;1;2;1;76,0932413027935;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1;1; ; ; 
531790;237;1;1;1;80,5108719003228;1;0201;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2;1; ; 
531791;237;1;1;1;71,4227124270911;1;1006;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ;2; ;1; ; ; 
531792;237;1;2;1;81,9417009165547;1;0507;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;5; ; ; ; ; ; ; ; ; ; ;2; ;2;3;5;2
531792;237;1;3;1;81,9417009165547;1;1012;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1; ; ; ;1;1;1;1; ;5;1
531792;237;1;4;1;81,9417009165547;1;0606;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ;1; ; ; 
531792;237;1;5;1;81,9417009165547;1;1001;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;3; ; ;6; ; ; ; ; ; ; ;2; ;1; ;5;1
531794;237;1;1;1;62,6767071771746;1;1006;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1; ; ; 
531795;237;1;1;1;79,9014351994262;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;5; ; ; ; ; ; ; ; ; ; ;2; ;2;1;5;1
531797;237;1;1;1;72,1761725198957;1;0507;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2;1; ; 
531798;237;1;1;1;74,3926178621974;1;1104;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2;1; ; 
531802;237;1;1;1;52,1481669972849;1;1408;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;6;8;1;2;10; ; ; ; ; ; ; ;1;1;2;1; ;5;1
531815;237;1;2;1;72,1181715048041;1;0403;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1; ; ; ;1;1;1;1; ;5;1
531816;237;1;1;1;71,4227124270911;1;1006;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2;1; ; 
531816;237;1;2;1;71,4227124270911;1;1401;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1; ; ; 
531819;237;1;3;1;77,4133971684773;1;1401;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8;4; ; ; ;6; ; ; ; ; ; ;2; ;1; ;5;1
531820;237;1;1;1;79,9014351994262;1;0607;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1;1; ; ; 
