"DIRECTORIO";"NRO_ENCUESTA";"SECUENCIA_ENCUESTA";"SECUENCIA_P";"ORDEN";"FEX_C";"DEPMUNI";"CIUDADES28";"CLASE";"P1987";"P1988";"P1988S1";"P1989";"P1990"
541471;235;1;1;1;67.3740400452315;"17001";"1";"Cabecera";2;1;2;2;1
541472;235;1;1;1;58.8746978017294;"17001";"1";"Cabecera";1;1;3;1;1
541473;235;1;1;1;67.6419647573303;"17001";"1";"Cabecera";2;1;3;2;1
541474;235;1;1;1;55.237958427073;"17001";"1";"Cabecera";2;1;3;3;1
541475;235;1;1;1;67.9021264924256;"17001";"1";"Cabecera";2;1;3;2;1
541476;235;1;1;1;54.6413965191445;"17001";"1";"Cabecera";1;1;4;2;1
541477;235;1;1;1;58.614536066634;"17001";"1";"Cabecera";1;1;4;1;1
541478;235;1;1;1;63.3424736973712;"17001";"1";"Cabecera";2;1;5;2;1
541479;235;1;1;1;58.1238517586338;"17001";"1";"Cabecera";2;1;2;1;1
541480;235;1;1;1;72.9822692465782;"17001";"1";"Cabecera";2;1;2;1;1
541481;235;1;1;1;67.6643849507507;"17001";"1";"Cabecera";1;1;3;1;1
541482;235;1;1;1;57.5122318386473;"17001";"1";"Cabecera";1;1;3;1;1
541483;235;1;1;1;57.5122318386473;"17001";"1";"Cabecera";2;1;6;1;1
541484;235;1;1;1;60.651029185457;"17001";"1";"Cabecera";2;1;6;1;1
541485;235;1;1;1;55.9303492745663;"17001";"1";"Cabecera";2;1;6;1;1
541486;235;1;1;1;70.9609386013292;"17001";"1";"Cabecera";2;1;6;2;1
541487;235;1;1;1;58.614536066634;"17001";"1";"Cabecera";1;1;3;1;1
541488;235;1;1;1;61.2599253112343;"17001";"1";"Cabecera";2;1;2;2;1
541489;235;1;1;1;56.7174341239592;"17001";"1";"Cabecera";2;1;4;1;1
541490;235;1;1;1;55.609074260099;"17001";"1";"Cabecera";1;1;5;1;1
541491;235;1;1;1;356.664715357746;"00000";"0";"Cabecera";2;1;3;2;1
541492;235;1;1;1;63.4469170139796;"17001";"1";"Cabecera";2;1;6;2;1
541493;235;1;1;1;61.1489712133037;"17001";"1";"Cabecera";2;1;5;2;1
541494;235;1;1;1;63.9166914781638;"17001";"1";"Cabecera";1;1;2;1;1
541495;235;1;1;1;66.799822264439;"17001";"1";"Cabecera";2;1;4;2;1
541496;235;1;1;1;63.7445196393453;"17001";"1";"Cabecera";2;1;4;2;1
541498;235;1;1;1;67.3740400452315;"17001";"1";"Cabecera";2;1;6;1;1
541499;235;1;1;1;63.6263465726446;"17001";"1";"Cabecera";2;1;2;2;1
541500;235;1;1;1;57.8025767441665;"17001";"1";"Cabecera";2;1;2;2;1
541501;235;1;1;1;66.428706431413;"17001";"1";"Cabecera";2;1;2;2;1
541502;235;1;1;1;66.799822264439;"17001";"1";"Cabecera";2;1;3;2;1
541503;235;1;1;1;67.3740400452315;"17001";"1";"Cabecera";2;1;2;2;1
541504;235;1;1;1;60.8888094782083;"17001";"1";"Cabecera";2;1;3;2;1
541505;235;1;1;1;57.5122318386473;"17001";"1";"Cabecera";2;1;3;1;1
541506;235;1;1;1;61.2599253112343;"17001";"1";"Cabecera";1;1;1;1;1
541507;235;1;1;1;66.799822264439;"17001";"1";"Cabecera";1;1;2;2;1
541508;235;1;1;1;67.3740400452315;"17001";"1";"Cabecera";2;1;2;1;1
541509;235;1;1;1;61.1489712133037;"17001";"1";"Cabecera";1;1;6;1;1
541510;235;1;1;1;66.799822264439;"17001";"1";"Cabecera";2;1;6;1;1
541511;235;1;1;1;63.9974624056705;"17001";"1";"Cabecera";2;1;3;1;1
541512;235;1;1;1;62.3446127859929;"17001";"1";"Cabecera";2;1;6;2;1
541513;235;1;1;1;57.8833476716733;"17001";"1";"Cabecera";2;1;6;2;1
541514;235;1;1;1;61.2599253112343;"17001";"1";"Cabecera";2;1;6;2;1
541515;235;1;1;1;72.7276082057006;"73001";"1";"Cabecera";1;1;2;2;1
541516;235;1;1;1;55.1689463035647;"73001";"1";"Cabecera";1;1;3;1;1
541517;235;1;1;1;66.0303197364972;"73001";"1";"Cabecera";1;1;2;2;1
541518;235;1;1;1;71.5667358189992;"73001";"1";"Cabecera";1;1;1;1;1
541519;235;1;1;1;73.014460981422;"73001";"1";"Cabecera";1;1;1;1;1
541520;235;1;1;1;72.7276082057006;"73001";"1";"Cabecera";2;1;3;2;1
541521;235;1;1;1;59.143345518493;"73001";"1";"Cabecera";2;1;3;1;1
541522;235;1;1;1;69.1482660696977;"73001";"1";"Cabecera";2;1;3;1;1
541523;235;1;1;1;65.8406339876964;"73001";"1";"Cabecera";2;1;2;2;1
541524;235;1;1;1;74.3926178621974;"73001";"1";"Cabecera";2;1;3;1;1
541525;235;1;1;1;72.4630252956172;"73001";"1";"Cabecera";1;1;2;2;1
541526;235;1;1;1;59.7068017420682;"73001";"1";"Cabecera";1;1;2;2;1
541527;235;1;1;1;72.1181715048041;"73001";"1";"Cabecera";2;1;2;2;1
541528;235;1;1;1;69.2922894616058;"73001";"1";"Cabecera";2;1;2;1;1
541529;235;1;1;1;81.2795920802017;"73001";"1";"Cabecera";1;1;2;1;1
541530;235;1;1;1;111.53205557898;"73001";"1";"Cabecera";1;1;5;1;1
541531;235;1;1;1;144.236343009608;"73001";"1";"Cabecera";1;1;4;1;1
541532;235;1;1;1;173.576818834861;"73001";"1";"Cabecera";1;1;4;1;1
541533;235;1;1;1;118.286691036986;"73001";"1";"Cabecera";1;1;4;1;1
541534;235;1;1;1;97.0762078641185;"73001";"1";"Cabecera";1;1;4;1;1
541535;235;1;1;1;63.7558733791038;"73001";"1";"Cabecera";1;1;2;1;1
541536;235;1;1;1;66.9266092131152;"73001";"1";"Cabecera";2;1;2;1;1
541537;235;1;1;1;77.4133971684773;"73001";"1";"Cabecera";1;1;3;1;1
541538;235;1;1;1;65.898635002788;"73001";"1";"Cabecera";2;1;3;2;1
541539;235;1;1;1;75.1807030356115;"73001";"1";"Cabecera";1;1;3;1;1
541540;235;1;1;1;72.4630252956172;"73001";"1";"Cabecera";2;1;2;2;1
541541;235;1;1;1;63.0095404302173;"73001";"1";"Cabecera";1;1;2;3;1
541542;235;1;1;1;75.4053319854503;"73001";"1";"Cabecera";1;1;2;1;1
541543;235;1;1;1;68.2519765930797;"73001";"1";"Cabecera";1;1;2;2;1
541544;235;1;1;1;60.8135666892706;"73001";"1";"Cabecera";1;1;2;1;1
541545;235;1;1;1;65.8406339876964;"73001";"1";"Cabecera";1;1;1;2;1
541546;235;1;1;1;75.2889073388154;"73001";"1";"Cabecera";2;1;2;2;1
541547;235;1;1;1;67.3974393409893;"73001";"1";"Cabecera";1;1;1;2;1
541549;235;1;1;1;65.2311972867999;"73001";"1";"Cabecera";2;1;2;2;1
541550;235;1;1;1;60.5104651229851;"73001";"1";"Cabecera";2;1;1;2;1
541551;235;1;1;1;74.3926178621974;"73001";"1";"Cabecera";2;1;2;1;1
541552;235;1;1;1;74.3926178621974;"73001";"1";"Cabecera";2;1;3;2;1
541553;235;1;1;1;59.2597701651279;"73001";"1";"Cabecera";1;1;2;1;1
541554;235;1;1;1;61.3445307737205;"73001";"1";"Cabecera";1;1;2;1;1
541555;235;1;1;1;66.9542079583884;"73001";"1";"Cabecera";2;1;3;2;1
541556;235;1;1;1;63.6394487324689;"73001";"1";"Cabecera";2;1;2;1;1
541557;235;1;1;1;61.974439075972;"73001";"1";"Cabecera";2;1;2;1;1
541558;235;1;1;1;74.3926178621974;"73001";"1";"Cabecera";1;1;2;1;1
541559;235;1;1;1;80.7281563943968;"73001";"1";"Cabecera";1;1;2;1;1
541560;235;1;1;1;78.3096866450953;"73001";"1";"Cabecera";1;1;2;1;1
541561;235;1;1;1;72.7276082057006;"73001";"1";"Cabecera";2;1;1;2;1
541562;235;1;1;1;72.4630252956172;"73001";"1";"Cabecera";1;1;2;2;1
541563;235;1;1;1;71.5667358189992;"73001";"1";"Cabecera";1;1;2;1;1
541564;235;1;1;1;65.2311972867999;"73001";"1";"Cabecera";2;1;3;2;1
541565;235;1;1;1;57.133147393982;"73001";"1";"Cabecera";1;1;2;1;1
541566;235;1;1;1;63.0095404302173;"73001";"1";"Cabecera";3;1;2;2;1
541567;235;1;1;1;83.1885956800725;"73001";"1";"Cabecera";1;1;1;1;1
541568;235;1;1;1;68.0068760418858;"73001";"1";"Cabecera";1;1;2;2;1
541569;235;1;1;1;59.0700844163271;"73001";"1";"Cabecera";2;1;1;1;1
541570;235;1;1;1;61.1199018238816;"73001";"1";"Cabecera";1;1;1;2;1
541571;235;1;1;1;68.0068760418858;"73001";"1";"Cabecera";1;1;2;1;1
541572;235;1;1;1;63.6394487324689;"73001";"1";"Cabecera";1;1;2;1;1
541573;235;1;1;1;56.8688991610996;"73001";"1";"Cabecera";1;1;3;1;1
541574;235;1;1;1;69.1204500125778;"73001";"1";"Cabecera";2;1;2;2;1
541575;235;1;1;1;72.1181715048041;"73001";"1";"Cabecera";2;1;1;2;1
541576;235;1;1;1;72.7276082057006;"73001";"1";"Cabecera";2;1;2;2;1
541577;235;1;1;1;126.572287756142;"73001";"1";"Cabecera";2;1;2;2;1
541578;235;1;1;1;74.3926178621974;"73001";"1";"Cabecera";2;1;2;2;1
541579;235;1;1;1;63.0095404302173;"73001";"1";"Cabecera";1;1;2;1;1
541580;235;1;1;1;72.7276082057006;"73001";"1";"Cabecera";2;1;3;2;1
541581;235;1;1;1;72.1181715048041;"73001";"1";"Cabecera";1;1;3;1;1
541582;235;1;1;1;90.5685819523383;"73001";"1";"Cabecera";2;1;2;1;1
541584;235;1;1;1;59.143345518493;"73001";"1";"Cabecera";1;1;4;2;1
541585;235;1;1;1;75.2889073388154;"73001";"1";"Cabecera";2;1;2;2;1
541586;235;1;1;1;61.3650023750755;"73001";"1";"Cabecera";1;1;2;2;1
541587;235;1;1;1;59.143345518493;"73001";"1";"Cabecera";1;1;2;1;1
541588;235;1;1;1;65.1229929835959;"73001";"1";"Cabecera";1;1;3;1;1
541589;235;1;1;1;75.4053319854503;"73001";"1";"Cabecera";1;1;2;1;1
541590;235;1;1;1;71.0153001331943;"73001";"1";"Cabecera";2;1;2;2;1
541591;235;1;1;1;72.1181715048041;"73001";"1";"Cabecera";2;1;2;2;1
541592;235;1;1;1;60.735094072824;"73001";"1";"Cabecera";2;1;2;2;1
541593;235;1;1;1;70.4531618483072;"73001";"1";"Cabecera";2;1;2;2;1
541594;235;1;1;1;141.052845900946;"73001";"1";"Cabecera";2;1;2;2;1
541595;235;1;1;1;135.244136581656;"73001";"1";"Cabecera";2;1;2;2;1
541596;235;1;1;1;55.7897329591704;"73001";"1";"Cabecera";2;1;2;2;1
541597;235;1;1;1;79.0631467378999;"73001";"1";"Cabecera";1;1;2;1;1
541598;235;1;1;1;71.5667358189992;"73001";"1";"Cabecera";1;1;2;1;1
541599;235;1;1;1;65.2891983018915;"73001";"1";"Cabecera";1;1;2;2;1
541600;235;1;1;1;75.6278279938051;"73001";"1";"Cabecera";1;1;2;2;1
541601;235;1;1;1;72.1181715048041;"73001";"1";"Cabecera";2;1;2;1;1
541602;235;1;1;1;51.0690007953557;"73001";"1";"Cabecera";1;1;2;1;1
541603;235;1;1;1;121.470188145648;"73001";"1";"Cabecera";1;1;2;2;1
541604;235;1;1;1;149.474943306021;"73001";"1";"Cabecera";2;1;6;2;1
541605;235;1;1;1;72.1181715048041;"73001";"1";"Cabecera";1;1;3;1;1
541606;235;1;1;1;66.9266092131152;"73001";"1";"Cabecera";2;1;2;1;1
541607;235;1;1;1;334.210146317094;"05001";"1";"Cabecera";2;1;1;2;1
541608;235;1;1;1;347.276335642499;"05001";"1";"Cabecera";1;1;3;2;1
541610;235;1;1;1;344.533185263852;"05001";"1";"Cabecera";2;1;2;2;1
541611;235;1;1;1;286.311391109657;"05001";"1";"Cabecera";1;1;2;1;1
541619;235;1;1;1;322.879028041788;"05001";"1";"Cabecera";2;1;4;2;1
541620;235;1;1;1;325.33954403249;"05001";"1";"Cabecera";2;1;3;2;1
541621;235;1;1;1;326.861088597566;"05001";"1";"Cabecera";2;1;3;2;1
541655;235;1;1;1;338.405733357896;"05001";"1";"Cabecera";1;1;1;2;1
541663;235;1;1;1;334.210146317094;"05001";"1";"Cabecera";2;1;3;2;1
541666;235;1;1;1;342.214275293394;"05001";"1";"Cabecera";2;1;3;2;1
541667;235;1;1;1;321.799028248461;"05001";"1";"Cabecera";2;1;3;2;1
541668;235;1;1;1;352.537314240152;"05001";"1";"Cabecera";2;1;3;2;1
541669;235;1;1;1;343.453185470526;"05001";"1";"Cabecera";2;1;3;2;1
541670;235;1;1;1;310.499797639047;"05001";"1";"Cabecera";3;1;5;2;1
541671;235;1;1;1;325.33954403249;"05001";"1";"Cabecera";2;1;3;2;1
541672;235;1;1;1;332.902128237041;"05001";"1";"Cabecera";2;1;2;2;1
541673;235;1;1;1;351.015769675077;"05001";"1";"Cabecera";2;1;2;2;1
541674;235;1;1;1;286.311391109657;"05001";"1";"Cabecera";3;1;2;2;1
541675;235;1;1;1;325.78108880424;"05001";"1";"Cabecera";1;1;2;2;1
541676;235;1;1;1;321.799028248461;"05001";"1";"Cabecera";2;1;2;2;1
541679;235;1;1;1;33.312640786087;"23001";"1";"Cabecera";1;1;3;1;1
541680;235;1;1;1;43.9995259059486;"23001";"1";"Cabecera";1;1;1;2;1
541681;235;1;1;1;45.5866552943701;"23001";"1";"Cabecera";2;1;1;2;1
541682;235;1;1;1;36.2856621389666;"23001";"1";"Cabecera";1;1;2;1;1
541684;235;1;1;1;20.9591717856364;"23001";"1";"Cabecera";1;1;4;1;1
541685;235;1;1;1;44.4836246287725;"23001";"1";"Cabecera";1;1;2;1;1
541686;235;1;1;1;45.5866552943701;"23001";"1";"Cabecera";1;1;1;1;1
541687;235;1;1;1;42.896922344509;"23001";"1";"Cabecera";1;1;1;2;1
541688;235;1;1;1;44.7460057519877;"23001";"1";"Cabecera";1;1;1;1;1
541689;235;1;1;1;36.5055275770293;"23001";"1";"Cabecera";1;1;1;1;1
541690;235;1;1;1;44.9554898624619;"23001";"1";"Cabecera";1;1;1;2;1
541691;235;1;1;1;45.5953290850389;"23001";"1";"Cabecera";1;1;4;1;1
541692;235;1;1;1;34.2044798042907;"23001";"1";"Cabecera";1;1;4;1;1
541693;235;1;1;1;48.1618905753004;"23001";"1";"Cabecera";1;1;4;1;1
541694;235;1;1;1;47.6629974978186;"23001";"1";"Cabecera";1;1;4;1;1
541695;235;1;1;1;36.5055275770293;"23001";"1";"Cabecera";1;1;4;1;1
541696;235;1;1;1;41.2820640471613;"23001";"1";"Cabecera";1;1;4;2;1
541697;235;1;1;1;44.9468160717931;"23001";"1";"Cabecera";1;1;4;2;1
541698;235;1;1;1;43.9860119840524;"23001";"1";"Cabecera";1;1;4;2;1
541699;235;1;1;1;28.2976108637928;"23001";"1";"Cabecera";1;1;4;1;1
541700;235;1;1;1;46.5303857617489;"23001";"1";"Cabecera";1;1;4;3;1
541701;235;1;1;1;43.9995259059486;"23001";"1";"Cabecera";1;1;4;2;1
541702;235;1;1;1;32.6173504158692;"23001";"1";"Cabecera";1;1;4;3;1
541703;235;1;1;1;32.4755509421703;"23001";"1";"Cabecera";1;1;4;1;1
541704;235;1;1;1;34.4243452423534;"23001";"1";"Cabecera";1;1;4;2;1
541705;235;1;1;1;36.5059546811873;"23001";"1";"Cabecera";1;1;4;1;1
541706;235;1;1;1;36.757954476814;"23001";"1";"Cabecera";1;1;4;1;1
541707;235;1;1;1;43.9982454731869;"23001";"1";"Cabecera";1;1;4;1;1
541708;235;1;1;1;46.5565602769375;"23001";"1";"Cabecera";1;1;4;2;1
541709;235;1;1;1;43.9999530101066;"23001";"1";"Cabecera";2;1;1;2;1
541710;235;1;1;1;44.4836246287725;"23001";"1";"Cabecera";2;1;1;2;1
541711;235;1;1;1;44.449203427073;"23001";"1";"Cabecera";2;1;1;2;1
541712;235;1;1;1;47.6773656280308;"23001";"1";"Cabecera";2;1;1;2;1
541713;235;1;1;1;45.6040028757077;"23001";"1";"Cabecera";2;1;1;2;1
541714;235;1;1;1;36.4833398644643;"23001";"1";"Cabecera";1;1;1;1;1
541715;235;1;1;1;47.0284255106269;"23001";"1";"Cabecera";1;1;1;2;1
541716;235;1;1;1;48.1261889408392;"23001";"1";"Cabecera";2;1;1;2;1
541717;235;1;1;1;25.1233520869499;"23001";"1";"Cabecera";1;1;1;1;1
541718;235;1;1;1;43.5054729596942;"23001";"1";"Cabecera";1;1;1;2;1
541719;235;1;1;1;46.0671943187283;"23001";"1";"Cabecera";2;1;1;1;1
541720;235;1;1;1;33.3213145767558;"23001";"1";"Cabecera";2;1;1;1;1
541721;235;1;1;1;43.8577264322497;"23001";"1";"Cabecera";2;1;1;2;1
541722;235;1;1;1;49.2636408081362;"23001";"1";"Cabecera";1;1;1;1;1
541723;235;1;1;1;46.5303857617489;"23001";"1";"Cabecera";2;1;1;3;1
541724;235;1;1;1;47.668264733204;"23001";"1";"Cabecera";1;1;6;1;1
541725;235;1;1;1;43.5054729596942;"23001";"1";"Cabecera";1;1;6;1;1
541726;235;1;1;1;21.0234779729362;"23001";"1";"Cabecera";1;1;6;1;1
541727;235;1;1;1;42.173903065365;"23001";"1";"Cabecera";1;1;6;1;1
541728;235;1;1;1;44.4749508381037;"23001";"1";"Cabecera";1;1;6;2;1
541729;235;1;1;1;99.5162417170974;"23001";"1";"Cabecera";2;1;6;1;1
541730;235;1;1;1;68.4089596085813;"23001";"1";"Cabecera";2;1;6;1;1
541731;235;1;1;1;87.0109459193884;"23001";"1";"Cabecera";2;1;6;2;1
541732;235;1;1;1;92.1343886374566;"23001";"1";"Cabecera";2;1;6;2;1
541733;235;1;1;1;28.5174763018555;"23001";"1";"Cabecera";1;1;4;1;1
541734;235;1;1;1;47.9433064497117;"23001";"1";"Cabecera";1;1;4;3;1
541735;235;1;1;1;27.2049615257838;"23001";"1";"Cabecera";1;1;4;1;1
541736;235;1;1;1;39.688887248699;"23001";"1";"Cabecera";1;1;4;1;1
541737;235;1;1;1;36.0114746307749;"23001";"1";"Cabecera";1;1;4;1;1
541738;235;1;1;1;40.1113487447886;"23001";"1";"Cabecera";1;1;4;3;1
541739;235;1;1;1;91.1733105887402;"23001";"1";"Cabecera";2;1;6;2;1
541740;235;1;1;1;65.2347008317384;"23001";"1";"Cabecera";2;1;6;2;1
541741;235;1;1;1;38.1100045467884;"23001";"1";"Cabecera";1;1;5;1;1
541742;235;1;1;1;1257.51074087287;"00000";"0";"Centro poblado y rur";1;1;1;1;1
541743;235;1;1;1;62.4834774720727;"50001";"1";"Cabecera";1;1;3;1;1
541744;235;1;1;1;66.1032051639122;"50001";"1";"Cabecera";1;1;3;2;1
541745;235;1;1;1;75.3531560675382;"50001";"1";"Cabecera";2;1;2;2;1
541746;235;1;1;1;82.8249191818302;"50001";"1";"Cabecera";2;1;3;2;1
541747;235;1;1;1;68.6868879163544;"50001";"1";"Cabecera";2;1;1;2;1
541748;235;1;1;1;63.2773220183159;"50001";"1";"Cabecera";1;1;1;1;1
541749;235;1;1;1;63.7391531890367;"50001";"1";"Cabecera";2;1;2;2;1
541750;235;1;1;1;75.758364213379;"50001";"1";"Cabecera";2;1;1;2;1
541751;235;1;1;1;71.0343590375422;"50001";"1";"Cabecera";1;1;4;3;1
541752;235;1;1;1;62.4834774720727;"50001";"1";"Cabecera";2;1;4;2;1
541753;235;1;1;1;55.5116977117082;"50001";"1";"Cabecera";2;1;3;2;1
541754;235;1;1;1;58.8043707149611;"50001";"1";"Cabecera";1;1;3;1;1
541755;235;1;1;1;76.7100912113552;"50001";"1";"Cabecera";2;1;3;1;1
541756;235;1;1;1;61.0178970169234;"50001";"1";"Cabecera";2;1;3;2;1
541757;235;1;1;1;54.3516288657396;"50001";"1";"Cabecera";1;1;2;2;1
541758;235;1;1;1;64.1592126843544;"50001";"1";"Cabecera";2;1;2;1;1
541759;235;1;1;1;63.8797579492957;"50001";"1";"Cabecera";1;1;3;2;1
541760;235;1;1;1;73.5749682782042;"50001";"1";"Cabecera";1;1;3;1;1
541761;235;1;1;1;64.8851070622345;"50001";"1";"Cabecera";2;1;2;2;1
541762;235;1;1;1;59.3520827172958;"50001";"1";"Cabecera";1;1;2;1;1
541763;235;1;1;1;59.6332669565653;"50001";"1";"Cabecera";2;1;2;2;1
541764;235;1;1;1;931.993746377389;"00000";"0";"Centro poblado y rur";1;1;1;1;1
541765;235;1;1;1;99.8541256723421;"68001";"1";"Cabecera";2;1;3;1;1
541766;235;1;1;1;79.8358657274101;"68001";"1";"Cabecera";1;1;3;1;1
541767;235;1;1;1;77.6184560468592;"68001";"1";"Cabecera";3;1;3;2;1
541768;235;1;1;1;77.6184560468592;"68001";"1";"Cabecera";1;1;2;2;1
541769;235;1;1;1;103.339689025462;"68001";"1";"Cabecera";2;1;2;1;1
541770;235;1;1;1;99.5126671240167;"68001";"1";"Cabecera";2;1;1;2;1
541771;235;1;1;1;85.7274967613559;"68001";"1";"Cabecera";1;1;2;3;1
541772;235;1;1;1;89.2713550930416;"68001";"1";"Cabecera";1;1;2;2;1
541773;235;1;1;1;90.7451473653572;"68001";"1";"Cabecera";1;1;2;1;1
541774;235;1;1;1;77.6184560468592;"68001";"1";"Cabecera";2;1;3;1;1
541775;235;1;1;1;74.4342490717461;"68001";"1";"Cabecera";1;1;5;1;1
541776;235;1;1;1;59.8184457680283;"68001";"1";"Cabecera";1;1;5;1;1
541777;235;1;1;1;86.3314389010309;"68001";"1";"Cabecera";1;1;3;2;1
541778;235;1;1;1;86.7127459853367;"68001";"1";"Cabecera";2;1;4;1;1
541779;235;1;1;1;99.7440917488006;"68001";"1";"Cabecera";2;1;3;2;1
541780;235;1;1;1;82.1316403635235;"68001";"1";"Cabecera";2;1;4;1;1
541781;235;1;1;1;107.539487562969;"68001";"1";"Cabecera";2;1;4;2;1
541782;235;1;1;1;72.4263718287938;"68001";"1";"Cabecera";2;1;4;2;1
541783;235;1;1;1;82.1316403635235;"68001";"1";"Cabecera";2;1;6;2;1
541784;235;1;1;1;67.4724895709183;"68001";"1";"Cabecera";2;1;4;2;1
541785;235;1;1;1;89.5978661516884;"68001";"1";"Cabecera";1;1;3;3;1
541786;235;1;1;1;67.4724895709183;"68001";"1";"Cabecera";1;1;5;1;1
541787;235;1;1;1;97.0640919398532;"68001";"1";"Cabecera";1;1;2;2;1
541788;235;1;1;1;67.4724895709183;"68001";"1";"Cabecera";2;1;6;1;1
541789;235;1;1;1;86.7127459853367;"68001";"1";"Cabecera";2;1;3;1;1
541790;235;1;1;1;76.1854724250899;"68001";"1";"Cabecera";2;1;4;1;1
541791;235;1;1;1;66.0940428536368;"68001";"1";"Cabecera";2;1;4;2;1
541792;235;1;1;1;75.8126957890275;"68001";"1";"Cabecera";2;1;4;1;1
541793;235;1;1;1;112.775437512265;"68001";"1";"Cabecera";2;1;1;2;1
541794;235;1;1;1;92.0464413358518;"68001";"1";"Cabecera";1;1;4;1;1
541795;235;1;1;1;83.7062351177426;"68001";"1";"Cabecera";1;1;4;1;1
541796;235;1;1;1;89.5978661516884;"68001";"1";"Cabecera";1;1;3;1;1
541797;235;1;1;1;77.6184560468592;"68001";"1";"Cabecera";1;1;3;2;1
541798;235;1;1;1;85.7708442502434;"68001";"1";"Cabecera";2;1;3;2;1
541799;235;1;1;1;59.132283352809;"68001";"1";"Cabecera";1;1;3;1;1
541800;235;1;1;1;76.1854724250899;"68001";"1";"Cabecera";2;1;4;2;1
541801;235;1;1;1;83.2789215771924;"68001";"1";"Cabecera";2;1;4;2;1
541802;235;1;1;1;89.5978661516884;"68001";"1";"Cabecera";2;1;3;2;1
541803;235;1;1;1;90.5397678867817;"68001";"1";"Cabecera";2;1;4;1;1
541804;235;1;1;1;69.9210647550818;"68001";"1";"Cabecera";2;1;4;2;1
541805;235;1;1;1;97.0640919398532;"68001";"1";"Cabecera";1;1;1;1;1
541806;235;1;1;1;89.5978661516884;"68001";"1";"Cabecera";2;1;1;1;1
541807;235;1;1;1;75.8126957890275;"68001";"1";"Cabecera";2;1;1;1;1
541808;235;1;1;1;87.088181588756;"68001";"1";"Cabecera";2;1;1;2;1
541809;235;1;1;1;69.9210647550818;"68001";"1";"Cabecera";2;1;4;1;1
541810;235;1;1;1;59.132283352809;"68001";"1";"Cabecera";2;1;4;1;1
541811;235;1;1;1;79.1385138965905;"68001";"1";"Cabecera";1;1;4;1;1
541812;235;1;1;1;69.0367853751052;"68001";"1";"Cabecera";1;1;4;2;1
541813;235;1;1;1;76.6127859656401;"68001";"1";"Cabecera";1;1;4;1;1
541814;235;1;1;1;80.8211149513909;"68001";"1";"Cabecera";2;1;3;2;1
541815;235;1;1;1;69.7332467403567;"68001";"1";"Cabecera";2;1;4;2;1
541816;235;1;1;1;79.2465201971719;"68001";"1";"Cabecera";2;1;4;2;1
541817;235;1;1;1;48.986316876868;"68001";"1";"Cabecera";1;1;4;1;1
541818;235;1;1;1;77.6184560468592;"68001";"1";"Cabecera";2;1;4;1;1
541819;235;1;1;1;81.2579190547504;"68001";"1";"Cabecera";2;1;4;1;1
541820;235;1;1;1;99.7440917488006;"68001";"1";"Cabecera";2;1;3;2;1
541821;235;1;1;1;535.524513187628;"00000";"0";"Cabecera";1;1;2;1;1
541822;235;1;1;1;64.960146040629;"68001";"1";"Cabecera";2;1;3;2;1
541823;235;1;1;1;89.5978661516884;"68001";"1";"Cabecera";2;1;3;2;1
541824;235;1;1;1;89.5978661516884;"68001";"1";"Cabecera";2;1;3;1;1
541825;235;1;1;1;93.4248880531333;"68001";"1";"Cabecera";2;1;3;2;1
541826;235;1;1;1;65.6667293130866;"68001";"1";"Cabecera";2;1;2;2;1
541827;235;1;1;1;83.2789215771924;"68001";"1";"Cabecera";1;1;2;1;1
541828;235;1;1;1;75.8126957890275;"68001";"1";"Cabecera";2;1;3;1;1
541829;235;1;1;1;107.526362283479;"68001";"1";"Cabecera";2;1;3;2;1
541830;235;1;1;1;709.501381461296;"00000";"0";"Cabecera";2;1;2;1;1
541831;235;1;1;1;95.1629861269874;"68001";"1";"Cabecera";2;1;2;2;1
541832;235;1;1;1;72.3696399392453;"68001";"1";"Cabecera";2;1;3;2;1
541833;235;1;1;1;48.4154232760484;"68001";"1";"Cabecera";1;1;3;1;1
541834;235;1;1;1;92.0464413358518;"68001";"1";"Cabecera";2;1;3;2;1
541835;235;1;1;1;89.7219158202877;"68001";"1";"Cabecera";1;1;2;2;1
541836;235;1;1;1;93.7976646891957;"68001";"1";"Cabecera";1;1;2;1;1
541837;235;1;1;1;70.2377130276937;"68001";"1";"Cabecera";1;1;3;1;1
541838;235;1;1;1;104.367309989006;"68001";"1";"Cabecera";2;1;2;2;1
541839;235;1;1;1;71.9856738875826;"68001";"1";"Cabecera";2;1;4;1;1
541840;235;1;1;1;612.9203228692;"00000";"0";"Cabecera";1;1;3;2;1
541841;235;1;1;1;99.7440917488006;"68001";"1";"Cabecera";1;1;4;2;1
541842;235;1;1;1;80.0670312310227;"68001";"1";"Cabecera";1;1;4;1;1
541843;235;1;1;1;824.237268951371;"00000";"0";"Cabecera";2;1;2;2;1
541844;235;1;1;1;77.6184560468592;"68001";"1";"Cabecera";2;1;6;1;1
541845;235;1;1;1;75.8126957890275;"68001";"1";"Cabecera";2;1;6;1;1
541846;235;1;1;1;57.3265230949773;"68001";"1";"Cabecera";2;1;2;2;1
541847;235;1;1;1;75.6927990794513;"68001";"1";"Cabecera";1;1;3;1;1
541848;235;1;1;1;107.583094173028;"68001";"1";"Cabecera";2;1;2;1;1
541849;235;1;1;1;86.7127459853367;"68001";"1";"Cabecera";2;1;3;2;1
541850;235;1;1;1;82.1316403635235;"68001";"1";"Cabecera";2;1;4;2;1
